S1,DateTime,N1,AC,PS,TI,U,LN,R2
W,2020-08-13 11:22:00,N,1040,C_062,14-3-EP,M/L,Bob,
W,2020-08-13 12:33:00,N,100,C_061,23-5-EP,N,Eddie,
W,2020-08-13 12:33:00,N,C253,C_061,23-5-EP, ,Eddie,
W,2020-08-13 12:33:00,N,1064,C_061,23-5-EP,U/C,Eddie,
W,2020-08-13 12:33:00,N,1930,C_061,23-5-EP,M/L,Bob,
CD,2020-08-13 12:53:00,N,2920,C_049,15-53-SR,M/L,Eddie,
CD,2020-08-13 12:53:00,N,1996,C_049,15-53-SR,C,Eddie,
W,2020-08-13 12:53:00,N,1064,C_049,15-53-SR,U/C,Eddie,
CD,2020-08-13 12:53:00,Y,1005,C_049,15-53-SR,U/L,Bob,
W,2020-08-13 12:53:00,N,2920,C_049,15-53-SR,M/L,Eddie,
W,2020-08-13 12:53:00,N,1930,C_049,15-53-SR,M/L,Bob,
CD,2020-08-13 13:06:00,N,1996,C_050,15-54-SR,C,Eddie,
W,2020-08-13 13:06:00,N,1064,C_050,15-54-SR,U/C,Eddie,
CD,2020-08-13 13:06:00,N,2920,C_050,15-54-SR,M/L,Eddie,
W,2020-08-13 13:06:00,N,1930,C_050,15-54-SR,M/L,Bob,
W,2020-08-13 13:06:00,N,2920,C_050,15-54-SR,M/L,Eddie,
W,2020-08-13 13:15:00,N,1930,C_033,15-137-SR,M/L,Bob,
CD,2020-08-13 13:15:00,N,1996,C_033,15-137-SR,C,Eddie,
W,2020-08-13 13:15:00,N,1064,C_033,15-137-SR,U/C,Eddie,
CD,2020-08-19 08:22:00,N,2920,C_053,15-88-SR,M/L,Eddie,
W,2020-08-19 08:22:00,N,1064,C_053,15-88-SR,U/C,Eddie,
W,2020-08-19 08:22:00,N,2920,C_053,15-88-SR,M/L,Eddie,
CD,2020-08-19 08:22:00,N,1996,C_053,15-88-SR,C,Eddie,
W,2020-08-19 08:50:00,N,1064,C_052,15-139-SR,U/C,Eddie,
CD,2020-08-19 08:50:00,N,1996,C_052,15-139-SR,C,Eddie,
W,2020-08-20 07:45:00,N,1930,C_033,15-137-SR,M/L,Bob,
W,2020-08-20 07:45:00,N,1064,C_033,15-137-SR,U/C,Eddie,
CD,2020-08-20 07:45:00,N,1996,C_033,15-137-SR,C,Eddie,
W,2020-08-20 07:45:00,N,1040,C_033,15-137-SR,M/L,Bob,
W,2020-08-20 07:52:00,N,1064,C_050,15-54-SR,U/C,Eddie,
CD,2020-08-20 07:52:00,N,1996,C_050,15-54-SR,C,Eddie,
W,2020-08-20 07:52:00,N,1040,C_050,15-54-SR,M/L,Bob,
W,2020-08-20 07:52:00,N,1930,C_050,15-54-SR,M/L,Bob,
CD,2020-08-20 07:59:00,N,1996,C_049,15-53-SR,C,Eddie,
W,2020-08-20 07:59:00,N,1930,C_049,15-53-SR,M/L,Bob,
W,2020-08-20 07:59:00,N,1040,C_049,15-53-SR,M/L,Bob,
W,2020-08-20 07:59:00,N,1064,C_049,15-53-SR,U/C,Eddie,
W,2020-08-20 08:10:00,N,1040,C_061,23-5-EP,M/L,Bob,
W,2020-08-20 08:10:00,N,C253,C_061,23-5-EP, ,Eddie,
CD,2020-08-20 08:10:00,Y,2810,C_061,23-5-EP,N/L,Bob,
W,2020-08-20 08:10:00,N,1930,C_061,23-5-EP,M/L,Bob,
CD,2020-08-20 08:10:00,Y,2811,C_061,23-5-EP,N/L,Bob,
CD,2020-08-20 08:10:00,Y,2818,C_061,23-5-EP,N/L,Bob,
W,2020-08-20 08:10:00,N,100,C_061,23-5-EP,N,Eddie,
CD,2020-08-20 08:10:00,Y,2817,C_061,23-5-EP,N/L,Bob,
W,2020-08-20 08:10:00,N,1064,C_061,23-5-EP,U/C,Eddie,
W,2020-08-20 08:20:00,N,1004,C_003,4-23-SR,U/L,Eaton,
W,2020-08-20 08:20:00,N,2920,C_003,4-23-SR,M/L,Eaton,
CD,2020-08-20 08:20:00,N,1996,C_003,4-23-SR,C,Eddie,
W,2020-08-20 08:20:00,N,1064,C_003,4-23-SR,U/C,Eddie,
CD,2020-08-20 08:41:00,Y,2817,C_062,14-3-EP,N/L,Bob,
W,2020-08-20 08:41:00,N,1930,C_062,14-3-EP,M/L,Bob,
CD,2020-08-20 08:41:00,Y,2818,C_062,14-3-EP,N/L,Bob,
W,2020-08-20 08:41:00,N,1064,C_062,14-3-EP,U/C,Eddie,
CD,2020-08-20 08:41:00,Y,2810,C_062,14-3-EP,N/L,Bob,
W,2020-08-20 08:41:00,N,1040,C_062,14-3-EP,M/L,Bob,
CD,2020-08-20 08:41:00,N,1996,C_062,14-3-EP,C,Eddie,
CD,2020-08-20 08:41:00,Y,2811,C_062,14-3-EP,N/L,Bob,
W,2020-08-20 08:51:00,N,100,C_065,14-6-EP,N,Eddie,
CD,2020-08-20 08:51:00,Y,2818,C_065,14-6-EP,N/L,Bob,
CD,2020-08-20 08:51:00,Y,2811,C_065,14-6-EP,N/L,Bob,
W,2020-08-20 08:51:00,N,1040,C_065,14-6-EP,M/L,Bob,
W,2020-08-20 08:51:00,N,1064,C_065,14-6-EP,U/C,Eddie,
W,2020-08-20 08:51:00,N,1930,C_065,14-6-EP,M/L,Bob,
W,2020-08-20 08:51:00,N,C253,C_065,14-6-EP, ,Eddie,
CD,2020-08-20 08:51:00,Y,2810,C_065,14-6-EP,N/L,Bob,
CD,2020-08-20 08:51:00,Y,2817,C_065,14-6-EP,N/L,Bob,
W,2020-08-20 08:54:00,N,1930,C_052,15-139-SR,M/L,Bob,
W,2020-08-20 08:54:00,N,1064,C_052,15-139-SR,U/C,Eddie,
CD,2020-08-20 08:54:00,N,1996,C_052,15-139-SR,C,Eddie,
W,2020-08-20 09:08:00,N,1930,C_053,15-88-SR,M/L,Bob,
W,2020-08-20 09:08:00,N,1064,C_053,15-88-SR,U/C,Eddie,
CD,2020-08-20 09:08:00,N,1996,C_053,15-88-SR,C,Eddie,
CD,2020-08-20 09:29:00,Y,2810,C_064,14-4-EP,N/L,Bob,
CD,2020-08-20 09:29:00,N,1996,C_064,14-4-EP,C,Eddie,
CD,2020-08-20 09:29:00,Y,2811,C_064,14-4-EP,N/L,Bob,
W,2020-08-20 09:29:00,N,1930,C_064,14-4-EP,M/L,Bob,
W,2020-08-20 09:29:00,N,1040,C_064,14-4-EP,M/L,Bob,
CD,2020-08-20 09:29:00,Y,2818,C_064,14-4-EP,N/L,Bob,
CD,2020-08-20 09:29:00,Y,2817,C_064,14-4-EP,N/L,Bob,
W,2020-08-20 09:29:00,N,1064,C_064,14-4-EP,U/C,Eddie,
CD,2020-08-26 08:18:00,N,1996,C_053,15-88-SR,C,Eddie,
W,2020-08-26 08:18:00,N,1064,C_053,15-88-SR,U/C,Eddie,
CD,2020-08-26 08:35:00,N,1996,C_052,15-139-SR,C,Eddie,
W,2020-08-26 08:35:00,N,1064,C_052,15-139-SR,U/C,Eddie,
CD,2020-08-28 12:00:00,N,1996,C_003,4-23-SR,C,Eddie,
CD,2020-08-28 12:00:00,Y,2817,C_003,4-23-SR,N/L,Bob,
CD,2020-08-28 12:00:00,Y,2811,C_003,4-23-SR,N/L,Bob,
W,2020-08-28 12:00:00,N,1064,C_003,4-23-SR,U/C,Eddie,
CD,2020-08-28 12:00:00,Y,2810,C_003,4-23-SR,N/L,Bob,
CD,2020-08-28 12:00:00,Y,2818,C_003,4-23-SR,N/L,Bob,
W,2020-09-01 10:25:00,N,1064,C_012,15-87-SR,U/C,Eddie,
CD,2020-09-01 10:25:00,N,1996,C_012,15-87-SR,C,Eddie,
CD,2020-09-01 10:35:00,N,1994,C_041,14-2-EP,A,Eddie,
W,2020-09-01 10:35:00,N,1994,C_041,14-2-EP, ,Eddie,
W,2020-09-01 10:35:00,N,1064,C_041,14-2-EP,U/C,Eddie,
CD,2020-09-01 10:35:00,N,1996,C_041,14-2-EP,C,Eddie,
W,2020-09-01 10:58:00,N,1064,C_031,15-85-SR,U/C,Eddie,
CD,2020-09-01 10:58:00,N,1996,C_031,15-85-SR,C,Eddie,
CD,2020-09-01 13:11:00,N,1996,C_053,15-88-SR,C,Eddie,
W,2020-09-01 13:11:00,N,1064,C_053,15-88-SR,U/C,Eddie,
W,2020-09-01 13:41:00,N,1004,C_052,15-139-SR,U/L,Bob,
W,2020-09-01 13:41:00,N,1064,C_052,15-139-SR,U/C,Eddie,
CD,2020-09-01 13:41:00,N,1004,C_052,15-139-SR,M/L,Bob,
CD,2020-09-01 13:41:00,N,1996,C_052,15-139-SR,C,Eddie,
W,2020-09-02 09:43:00,N,1064,C_007,15-82-SR,U/C,Eddie,
CD,2020-09-02 09:43:00,N,1996,C_007,15-82-SR,C,Eddie,
W,2020-09-02 09:55:00,N,1064,C_042,14-1-EP,U/C,Eddie,
CD,2020-09-02 09:55:00,N,1996,C_042,14-1-EP,C,Eddie,
W,2020-09-02 10:05:00,N,1064,C_022,15-81-SR,U/C,Eddie,
CD,2020-09-02 10:05:00,N,1996,C_022,15-81-SR,C,Eddie,
W,2020-09-02 10:10:00,N,1064,C_004,15-80-SR,U/C,Eddie,
CD,2020-09-02 10:10:00,N,1996,C_004,15-80-SR,C,Eddie,
W,2020-09-02 10:35:00,N,1064,C_044,3-4-SR,U/C,Eddie,
CD,2020-09-02 10:35:00,N,1996,C_044,3-4-SR,C,Eddie,
CD,2020-09-02 10:40:00,N,1996,C_045,3-2-IT,C,Eddie,
W,2020-09-02 10:40:00,N,1064,C_045,3-2-IT,U/C,Eddie,
CD,2020-09-02 10:45:00,N,1996,C_040,3-3-EP,C,Eddie,
W,2020-09-02 10:45:00,N,1064,C_040,3-3-EP,U/C,Eddie,
W,2020-09-03 09:00:00,N,1004,C_003,4-23-SR,U/L,Bob,
CD,2020-09-03 09:00:00,N,1996,C_003,4-23-SR,C,Eddie,
W,2020-09-03 09:00:00,Y,1032,C_003,4-23-SR,U/L,Bob,ND
W,2020-09-03 09:00:00,N,1064,C_003,4-23-SR,U/C,Eddie,
W,2020-09-03 09:00:00,Y,1041,C_003,4-23-SR,M/L,Bob,ND
W,2020-09-03 09:00:00,N,1032,C_048,15-35-SR,U/L,Eaton,
W,2020-09-03 09:00:00,N,1064,C_048,15-35-SR,U/C,Eddie,
CD,2020-09-03 09:00:00,N,1996,C_048,15-35-SR,C,Eddie,
W,2020-09-03 09:00:00,Y,2057,C_048,15-35-SR,U/L,Eaton,ND
W,2020-09-03 09:00:00,Y,1028,C_003,4-23-SR,U/L,Bob,ND
W,2020-09-03 09:00:00,Y,1040,C_003,4-23-SR,M/L,Bob,ND
W,2020-09-03 09:45:00,N,100,C_061,23-5-EP,N,Eddie,
W,2020-09-03 09:45:00,N,C253,C_061,23-5-EP, ,Eddie,
W,2020-09-03 09:45:00,N,1064,C_061,23-5-EP,U/C,Eddie,
CD,2020-09-03 10:05:00,N,1996,C_043,15-8-SR,C,Eddie,
W,2020-09-03 10:05:00,N,1064,C_043,15-8-SR,U/C,Eddie,
CD,2020-09-03 10:10:00,N,1996,C_049,15-53-SR,C,Eddie,
W,2020-09-03 10:10:00,N,1064,C_049,15-53-SR,U/C,Eddie,
W,2020-09-03 10:30:00,N,1064,C_050,15-54-SR,U/C,Eddie,
CD,2020-09-03 10:30:00,N,1996,C_050,15-54-SR,C,Eddie,
W,2020-09-03 10:50:00,N,1064,C_033,15-137-SR,U/C,Eddie,
CD,2020-09-03 10:50:00,N,1996,C_033,15-137-SR,C,Eddie,
CD,2020-09-14 11:07:00,N,1996,C_021,15-83-SR,C,Eddie,
W,2020-09-14 11:07:00,N,1064,C_021,15-83-SR,U/C,Eddie,
CD,2020-09-14 11:30:00,N,1996,C_004,15-80-SR,C,Eddie,
W,2020-09-14 11:30:00,N,1064,C_004,15-80-SR,U/C,Eddie,
CD,2020-09-17 07:57:00,N,1996,C_064,14-4-EP,C,Eddie,
W,2020-09-17 07:57:00,N,1064,C_064,14-4-EP,U/C,Eddie,
CD,2020-09-17 07:57:00,Y,2810,C_064,14-4-EP,N/L,Bob,
CD,2020-09-17 07:57:00,Y,2817,C_064,14-4-EP,N/L,Bob,
CD,2020-09-17 07:57:00,Y,2818,C_064,14-4-EP,N/L,Bob,
CD,2020-09-17 07:57:00,Y,2811,C_064,14-4-EP,N/L,Bob,
W,2020-09-17 08:22:00,N,1040,C_053,15-88-SR,M/L,Bob,
W,2020-09-17 08:22:00,N,1064,C_053,15-88-SR,U/C,Eddie,
CD,2020-09-17 08:22:00,N,1996,C_053,15-88-SR,C,Eddie,
W,2020-09-17 08:45:00,N,1040,C_052,15-139-SR,M/L,Bob,
W,2020-09-17 08:45:00,N,1064,C_052,15-139-SR,U/C,Eddie,
CD,2020-09-17 08:45:00,N,1996,C_052,15-139-SR,C,Eddie,
W,2020-09-17 09:12:00,N,C253,C_063,14-5-EP, ,Eddie,
W,2020-09-17 09:12:00,N,100,C_063,14-5-EP,N,Eddie,
W,2020-09-17 09:12:00,N,1064,C_063,14-5-EP,U/C,Eddie,
W,2020-09-17 09:20:00,N,1040,C_062,14-3-EP,M/L,Bob,
W,2020-09-17 09:20:00,N,1064,C_062,14-3-EP,U/C,Eddie,
CD,2020-09-17 09:20:00,N,1996,C_062,14-3-EP,C,Eddie,
CD,2020-09-17 09:20:00,N,1040,C_052,15-139-SR,M/L,Bob,
CD,2020-09-17 09:58:00,N,1996,C_049,15-53-SR,C,Eddie,
W,2020-09-17 09:58:00,N,1064,C_049,15-53-SR,U/C,Eddie,
CD,2020-09-17 10:12:00,N,1996,C_050,15-54-SR,C,Eddie,
W,2020-09-17 10:12:00,N,1064,C_050,15-54-SR,U/C,Eddie,
W,2020-09-17 10:28:00,N,1064,C_061,23-5-EP,U/C,Eddie,
W,2020-09-17 10:28:00,N,100,C_061,23-5-EP,N,Eddie,
W,2020-09-17 10:28:00,N,C253,C_061,23-5-EP, ,Eddie,
W,2020-09-17 10:28:00,N,1040,C_061,23-5-EP,M/L,Bob,
CD,2020-09-22 09:15:00,N,1996,C_037,15-84-SR,C,Eddie,
W,2020-09-22 09:15:00,N,1064,C_037,15-84-SR,U/C,Eddie,
W,2020-09-22 09:35:00,N,1064,C_040,3-3-EP,U/C,Eddie,
CD,2020-09-22 09:35:00,N,1996,C_040,3-3-EP,C,Eddie,
CD,2020-09-22 09:45:00,N,1996,C_045,3-2-IT,C,Eddie,
W,2020-09-22 09:45:00,N,1064,C_045,3-2-IT,U/C,Eddie,
W,2020-09-22 09:55:00,N,1064,C_044,3-4-SR,U/C,Eddie,
CD,2020-09-22 09:55:00,N,1996,C_044,3-4-SR,C,Eddie,
W,2020-09-22 10:15:00,N,1064,C_021,15-83-SR,U/C,Eddie,
CD,2020-09-22 10:15:00,N,1996,C_021,15-83-SR,C,Eddie,
CD,2020-09-30 08:10:00,Y,2817,C_065,14-6-EP,N/L,Bob,
W,2020-09-30 08:10:00,N,1064,C_065,14-6-EP,U/C,Eddie,
W,2020-09-30 08:10:00,N,100,C_065,14-6-EP,N,Eddie,
CD,2020-09-30 08:10:00,Y,2810,C_065,14-6-EP,N/L,Bob,
CD,2020-09-30 08:10:00,Y,2818,C_065,14-6-EP,N/L,Bob,
CD,2020-09-30 08:10:00,Y,2811,C_065,14-6-EP,N/L,Bob,
W,2020-09-30 08:10:00,N,C253,C_065,14-6-EP, ,Eddie,
W,2020-09-30 08:40:00,N,C253,C_061,23-5-EP, ,Eddie,
CD,2020-09-30 08:40:00,Y,2818,C_061,23-5-EP,N/L,Bob,
CD,2020-09-30 08:40:00,Y,2811,C_061,23-5-EP,N/L,Bob,
W,2020-09-30 08:40:00,N,1064,C_061,23-5-EP,U/C,Eddie,
CD,2020-09-30 08:40:00,Y,2810,C_061,23-5-EP,N/L,Bob,
CD,2020-09-30 08:40:00,Y,2817,C_061,23-5-EP,N/L,Bob,
W,2020-09-30 08:40:00,N,100,C_061,23-5-EP,N,Eddie,
W,2020-09-30 10:20:00,N,1064,C_053,15-88-SR,U/C,Eddie,
CD,2020-09-30 10:20:00,N,1996,C_053,15-88-SR,C,Eddie,
W,2020-09-30 10:56:00,N,1064,C_052,15-139-SR,U/C,Eddie,
CD,2020-09-30 10:56:00,N,1996,C_052,15-139-SR,C,Eddie,
W,2020-10-01 12:33:00,N,1004,C_003,4-23-SR,U/L,Eaton,
W,2020-10-01 12:33:00,N,2920,C_003,4-23-SR,M/L,Eaton,
W,2020-10-01 13:05:00,Y,2057,C_033,15-137-SR,U/L,Eaton,ND
W,2020-10-01 13:05:00,N,1032,C_033,15-137-SR,U/L,Eaton,
W,2020-10-01 13:22:00,N,1032,C_043,15-8-SR,U/L,Eaton,
W,2020-10-01 13:22:00,Y,2057,C_043,15-8-SR,U/L,Eaton,ND
W,2020-10-01 13:30:00,Y,1032,C_061,23-5-EP,U/L,Eaton,ND
W,2020-10-01 13:30:00,Y,2057,C_061,23-5-EP,U/L,Eaton,ND
W,2020-10-01 13:50:00,N,2920,C_049,15-53-SR,M/L,Eaton,
W,2020-10-01 13:50:00,N,1004,C_049,15-53-SR,U/L,Eaton,
W,2020-10-01 14:00:00,N,1004,C_050,15-54-SR,U/L,Eaton,
W,2020-10-01 14:00:00,N,2920,C_050,15-54-SR,M/L,Eaton,
CD,2020-10-07 10:10:00,N,1996,C_044,3-4-SR,C,Eddie,
W,2020-10-07 10:10:00,N,1064,C_044,3-4-SR,U/C,Eddie,
CD,2020-10-07 10:15:00,N,1996,C_045,3-2-IT,C,Eddie,
W,2020-10-07 10:15:00,N,1064,C_045,3-2-IT,U/C,Eddie,
W,2020-10-07 10:18:00,N,1064,C_053,15-88-SR,U/C,Eddie,
CD,2020-10-07 10:18:00,N,1996,C_053,15-88-SR,C,Eddie,
CD,2020-10-07 10:20:00,N,1996,C_040,3-3-EP,C,Eddie,
W,2020-10-07 10:20:00,N,1064,C_040,3-3-EP,U/C,Eddie,
W,2020-10-07 10:43:00,N,1004,C_052,15-139-SR,U/L,Bob,
CD,2020-10-07 10:43:00,N,1996,C_052,15-139-SR,C,Eddie,
W,2020-10-07 10:43:00,N,1064,C_052,15-139-SR,U/C,Eddie,
CD,2020-10-07 10:43:00,N,1004,C_052,15-139-SR,M/L,Bob,
CD,2020-10-07 10:56:00,N,1996,C_007,15-82-SR,C,Eddie,
W,2020-10-07 10:56:00,N,1064,C_007,15-82-SR,U/C,Eddie,
CD,2020-10-07 11:05:00,N,1996,C_042,14-1-EP,C,Eddie,
W,2020-10-07 11:05:00,N,1064,C_042,14-1-EP,U/C,Eddie,
W,2020-10-07 12:05:00,N,1064,C_012,15-87-SR,U/C,Eddie,
CD,2020-10-07 12:05:00,N,1996,C_012,15-87-SR,C,Eddie,
CD,2020-10-07 12:12:00,N,1996,C_041,14-2-EP,C,Eddie,
W,2020-10-07 12:12:00,N,1064,C_041,14-2-EP,U/C,Eddie,
W,2020-10-07 12:25:00,N,1064,C_021,15-83-SR,U/C,Eddie,
CD,2020-10-07 12:25:00,N,1996,C_021,15-83-SR,C,Eddie,
CD,2020-10-07 12:38:00,N,1996,C_031,15-85-SR,C,Eddie,
CD,2020-10-07 12:38:00,N,1994,C_031,15-85-SR,A,Eddie,
W,2020-10-07 12:38:00,N,1064,C_031,15-85-SR,U/C,Eddie,
W,2020-10-07 12:38:00,N,1994,C_031,15-85-SR, ,Eddie,
W,2020-10-08 09:12:00,N,1064,C_043,15-8-SR,U/C,Eddie,
CD,2020-10-08 09:12:00,N,1996,C_043,15-8-SR,C,Eddie,
CD,2020-10-08 09:45:00,N,1996,C_003,4-23-SR,C,Eddie,
W,2020-10-08 09:45:00,N,1064,C_003,4-23-SR,U/C,Eddie,
W,2020-10-08 09:54:00,Y,1028,C_003,4-23-SR,U/L,Bob,ND
W,2020-10-08 09:54:00,N,1032,C_003,4-23-SR,U/L,Bob,
W,2020-10-08 09:54:00,Y,1022,C_003,4-23-SR,U/L,Bob,ND
W,2020-10-08 10:31:00,N,C253,C_061,23-5-EP, ,Eddie,
W,2020-10-08 10:31:00,N,1064,C_061,23-5-EP,U/C,Eddie,
W,2020-10-08 10:31:00,N,100,C_061,23-5-EP,N,Eddie,
W,2020-10-08 10:45:00,N,1064,C_049,15-53-SR,U/C,Eddie,
CD,2020-10-08 10:45:00,N,1996,C_049,15-53-SR,C,Eddie,
CD,2020-10-08 10:56:00,N,1996,C_050,15-54-SR,C,Eddie,
W,2020-10-08 10:56:00,N,1064,C_050,15-54-SR,U/C,Eddie,
CD,2020-10-08 11:15:00,N,1996,C_033,15-137-SR,C,Eddie,
W,2020-10-08 11:15:00,N,1064,C_033,15-137-SR,U/C,Eddie,
CD,2020-10-14 11:06:00,N,1005,C_048,15-35-SR,U/L,Bob,
CD,2020-10-14 11:06:00,N,1996,C_048,15-35-SR,C,Eddie,
W,2020-10-14 11:06:00,N,1064,C_048,15-35-SR,U/C,Eddie,
CD,2020-10-14 11:06:00,Y,1040,C_048,15-35-SR,M/L,Bob,
W,2020-10-14 14:27:00,N,1064,C_042,14-1-EP,U/C,Eddie,
CD,2020-10-14 14:27:00,N,1996,C_042,14-1-EP,C,Eddie,
W,2020-10-14 14:45:00,N,1064,C_004,15-80-SR,U/C,Eddie,
CD,2020-10-14 14:45:00,N,1996,C_004,15-80-SR,C,Eddie,
CD,2020-10-21 09:08:00,N,1996,C_053,15-88-SR,C,Eddie,
W,2020-10-21 09:08:00,N,1064,C_053,15-88-SR,U/C,Eddie,
CD,2020-10-21 09:45:00,N,1996,C_052,15-139-SR,C,Eddie,
W,2020-10-21 09:45:00,N,1064,C_052,15-139-SR,U/C,Eddie,
W,2020-10-22 08:15:00,N,1064,C_033,15-137-SR,U/C,Eddie,
CD,2020-10-22 08:15:00,N,1996,C_033,15-137-SR,C,Eddie,
CD,2020-10-22 08:30:00,Y,2810,C_049,15-53-SR,N/L,Bob,
W,2020-10-22 08:30:00,N,1064,C_049,15-53-SR,U/C,Eddie,
CD,2020-10-22 08:30:00,Y,2811,C_049,15-53-SR,N/L,Bob,
CD,2020-10-22 08:30:00,Y,2817,C_049,15-53-SR,N/L,Bob,
CD,2020-10-22 08:30:00,N,1996,C_049,15-53-SR,C,Eddie,
CD,2020-10-22 08:30:00,Y,2818,C_049,15-53-SR,N/L,Bob,
CD,2020-10-22 08:30:00,N,1040,C_049,15-53-SR,M/L,Bob,
CD,2020-10-22 08:45:00,N,1996,C_050,15-54-SR,C,Eddie,
CD,2020-10-22 08:45:00,N,1040,C_050,15-54-SR,M/L,Bob,
W,2020-10-22 08:45:00,N,1064,C_050,15-54-SR,U/C,Eddie,
CD,2020-10-22 08:45:00,Y,2810,C_050,15-54-SR,N/L,Bob,
CD,2020-10-22 08:45:00,Y,2818,C_050,15-54-SR,N/L,Bob,
CD,2020-10-22 08:45:00,Y,2817,C_050,15-54-SR,N/L,Bob,
CD,2020-10-22 08:45:00,Y,2811,C_050,15-54-SR,N/L,Bob,
W,2020-10-22 09:00:00,N,100,C_061,23-5-EP,N,Eddie,
W,2020-10-22 09:00:00,N,1930,C_061,23-5-EP,M/L,Eddie,
W,2020-10-22 09:00:00,N,1064,C_061,23-5-EP,U/C,Eddie,
W,2020-10-22 09:00:00,N,1040,C_061,23-5-EP,M/L,Bob,
W,2020-10-22 09:00:00,N,C253,C_061,23-5-EP, ,Eddie,
W,2020-10-22 09:20:00,N,1064,C_062,14-3-EP,U/C,Eddie,
W,2020-10-22 09:20:00,N,1040,C_062,14-3-EP,M/L,Bob,
CD,2020-10-22 09:20:00,N,1996,C_062,14-3-EP,C,Eddie,
W,2020-10-22 09:30:00,N,1040,C_063,14-5-EP,M/L,Bob,
W,2020-10-22 09:30:00,N,100,C_063,14-5-EP,N,Eddie,
W,2020-10-22 09:30:00,N,1064,C_063,14-5-EP,U/C,Eddie,
W,2020-10-22 09:30:00,N,C253,C_063,14-5-EP, ,Eddie,
W,2020-10-22 09:30:00,N,1930,C_063,14-5-EP,M/L,Eddie,
CD,2020-10-22 09:42:00,Y,2817,C_053,15-88-SR,N/L,Bob,
W,2020-10-22 09:42:00,N,1064,C_053,15-88-SR,U/C,Eddie,
CD,2020-10-22 09:42:00,Y,2811,C_053,15-88-SR,N/L,Bob,
CD,2020-10-22 09:42:00,Y,2818,C_053,15-88-SR,N/L,Bob,
CD,2020-10-22 09:42:00,Y,2810,C_053,15-88-SR,N/L,Bob,
CD,2020-10-22 09:42:00,N,1996,C_053,15-88-SR,C,Eddie,
CD,2020-10-22 09:52:00,N,1996,C_052,15-139-SR,C,Eddie,
W,2020-10-22 09:52:00,N,1064,C_052,15-139-SR,U/C,Eddie,
CD,2020-10-22 09:52:00,Y,2810,C_052,15-139-SR,N/L,Bob,
CD,2020-10-22 09:52:00,Y,2818,C_052,15-139-SR,N/L,Bob,
CD,2020-10-22 09:52:00,Y,2811,C_052,15-139-SR,N/L,Bob,
CD,2020-10-22 09:52:00,Y,2817,C_052,15-139-SR,N/L,Bob,
CD,2020-10-22 10:02:00,Y,2817,C_065,14-6-EP,N/L,Bob,
W,2020-10-22 10:02:00,N,1930,C_065,14-6-EP,M/L,Eddie,
W,2020-10-22 10:02:00,N,100,C_065,14-6-EP,N,Eddie,
W,2020-10-22 10:02:00,N,1064,C_065,14-6-EP,U/C,Eddie,
CD,2020-10-22 10:02:00,Y,2811,C_065,14-6-EP,N/L,Bob,
CD,2020-10-22 10:02:00,Y,2810,C_065,14-6-EP,N/L,Bob,
W,2020-10-22 10:02:00,N,C253,C_065,14-6-EP, ,Eddie,
CD,2020-10-22 10:02:00,Y,2818,C_065,14-6-EP,N/L,Bob,
CD,2020-10-22 10:15:00,N,1996,C_064,14-4-EP,C,Eddie,
CD,2020-10-22 10:15:00,Y,2811,C_064,14-4-EP,N/L,Bob,
CD,2020-10-22 10:15:00,Y,2810,C_064,14-4-EP,N/L,Bob,
CD,2020-10-22 10:15:00,Y,2818,C_064,14-4-EP,N/L,Bob,
W,2020-10-22 10:15:00,N,1064,C_064,14-4-EP,U/C,Eddie,
CD,2020-10-22 10:15:00,Y,2817,C_064,14-4-EP,N/L,Bob,
CD,2020-10-28 14:50:00,N,4020,C_048,15-35-SR,P/L,Paula,
CD,2020-10-28 14:50:00,N,4006,C_048,15-35-SR,P/L,Paula,
CD,2020-10-28 14:50:00,Y,4030,C_048,15-35-SR,P/L,Paula,
CD,2020-10-28 14:50:00,N,4109,C_048,15-35-SR,P/L,Paula,
CD,2020-10-29 13:30:00,N,1996,C_003,4-23-SR,C,Eddie,
CD,2020-10-29 13:30:00,Y,1007,C_003,4-23-SR,U/L,Weck,
W,2020-10-29 13:30:00,N,1064,C_003,4-23-SR,U/C,Eddie,
W,2020-11-03 08:40:00,N,1064,C_044,3-4-SR,U/C,Eddie,
CD,2020-11-03 08:40:00,N,1996,C_044,3-4-SR,C,Eddie,
CD,2020-11-03 08:45:00,N,1996,C_045,3-2-IT,C,Eddie,
W,2020-11-03 08:45:00,N,1064,C_045,3-2-IT,U/C,Eddie,
W,2020-11-03 08:51:00,N,1064,C_040,3-3-EP,U/C,Eddie,
CD,2020-11-03 08:51:00,N,1996,C_040,3-3-EP,C,Eddie,
W,2020-11-03 09:37:00,N,1064,C_007,15-82-SR,U/C,Eddie,
CD,2020-11-03 09:37:00,N,1996,C_007,15-82-SR,C,Eddie,
W,2020-11-03 09:50:00,N,1064,C_042,14-1-EP,U/C,Eddie,
CD,2020-11-03 09:50:00,N,1996,C_042,14-1-EP,C,Eddie,
CD,2020-11-03 10:21:00,N,1996,C_021,15-83-SR,C,Eddie,
W,2020-11-03 10:21:00,N,1064,C_021,15-83-SR,U/C,Eddie,
CD,2020-11-03 10:45:00,N,1996,C_004,15-80-SR,C,Eddie,
W,2020-11-03 10:45:00,N,1064,C_004,15-80-SR,U/C,Eddie,
CD,2020-11-04 09:17:00,N,1996,C_053,15-88-SR,C,Eddie,
